X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-79.4297991,43.63648518,127904327,22142,Mental Health and Addiction Organization,Mental Health Services,Regeneration House Inc.,,,,63 Spencer Avenue,Suite A,Practice Location,Toronto,M6K2J7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757765
-79.44140211,43.69332639,127904328,22143,Mental Health and Addiction Organization,Mental Health Services,Regeneration House Inc.,,,,560 Oakwood Avenue,,Practice Location,Toronto,M6E2X5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757766
-79.49431352,43.67233748,127904329,22144,Mental Health and Addiction Organization,Mental Health Services,Regeneration House Inc.,,,,778 Jane Street,,Practice Location,Toronto,M6N4B9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757767
-79.36647898,43.65923619,127904344,2653,Mental Health and Addiction Organization,Mental Health Services,St. Jude Community Homes,,,,431 Dundas Street East,Lower Level,Administration and Practice Location,Toronto,M5A2B1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757782
-79.40581879,43.67398109,127904349,2656,Mental Health and Addiction Organization,Mental Health Services,George Herman House,,,,158 Madison Avenue,,Administration and Practice Location,Toronto,M5R2S5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757787
-79.52007704,43.765209,127904658,2690,Mental Health and Addiction Organization,Mental Health Services,Jane/Finch Community and Family Centre,,,,4400 Jane Street,Suite 108,Administrative Office,Toronto,M3N2K4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757803
-79.51619904,43.7668093,127904659,2693,Mental Health and Addiction Organization,Mental Health Services,Jane/Finch Community and Family Centre,,,,415 Driftwood Avenue,,Practice Location,Toronto,M3N2P7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757804
-79.35716008,43.65745529,127904668,2707,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Good Shepherd Non-Profit Homes Inc.,,,,550 Queen Street East,Suite 315,Practice Location,Toronto,M5A1V2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757813
-79.33082088,43.77181601,127904669,2796,Mental Health and Addiction Organization,Mental Health Services,Good Shepherd Non-Profit Homes Inc.,,,,250 Consumers Road,Suite 805,Practice Location,Toronto,M2J4V6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757814
-79.17200433,43.76164481,127904676,15956,Mental Health and Addiction Organization,Mental Health Services,Good Shepherd Non-Profit Homes Inc.,,,,125 Manse Road,,Practice Location,Toronto,M1E3V2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757820
-79.40347709,43.66538549,127904677,2709,Mental Health and Addiction Organization,Mental Health Services,"Accommodation, Information and Support Inc.",,,,720 Spadina Avenue,Suite 304,Administrative Office,Toronto,M5S2T9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757821
-79.44181971,43.7641285,127904687,2719,Mental Health and Addiction Organization,Mental Health Services,"Chai-Tikvah Foundation, The",,,,4600 Bathurst Street,Suite 313,Administrative Office,Toronto,M2R3V2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757832
-79.43895811,43.71402419,127904688,2722,Mental Health and Addiction Organization,Mental Health Services,"Chai-Tikvah Foundation, The",,,,14 Fraserwood Avenue,,Practice Location,Toronto,M6B2N4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757833
-79.35716008,43.65745529,127904997,2740,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Mainstay Housing,,,,550 Queen Street East,Suite 150,Administration and Practice Location,Toronto,M5A1V2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757850
-79.44756301,43.67674299,127904998,2741,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Reconnect Community Health Services,,,,1281 St. Clair Avenue West,,Administration and Practice Location,Toronto,M6E1B8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757851
-79.28069436,43.76743081,127905002,7241,Mental Health and Addiction Organization,Mental Health Services,Reconnect Community Health Services,,,,1911 Kennedy Road,Suite 105,Practice Location,Toronto,M1P2L9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757855
-79.57219665,43.71933579,127905003,7242,Mental Health and Addiction Organization,Mental Health Services,Reconnect Community Health Services,,,,8 Taber Road,,Practice Location,Toronto,M9W3A4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757856
-79.53687543,43.61782017,127905004,14313,Mental Health and Addiction Organization,Mental Health Services,Reconnect Community Health Services,,,,42 Algie Avenue,,Practice Location,Toronto,M8Z5J8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757857
-79.38404659,43.66433689,127905005,16670,Mental Health and Addiction Organization,Mental Health Services,Reconnect Community Health Services,,,,543 Young Street,Suite 439,Practice Location,Toronto,M4Y1Y5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757858
-79.40910579,43.65593228,127905008,2748,Mental Health and Addiction Organization,Mental Health Services,"Barbra Schlifer Commemorative Clinic, The",,,,489 College Street,Suite 503,Administration and Practice Location,Toronto,M6G1A5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757861
-79.35716008,43.65745529,127905016,2752,Mental Health and Addiction Organization,Mental Health Services,Cota Health,,,,550 Queen Street East,Suite 201,Administrative Office,Toronto,M5A1V2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757869
-79.4323461,43.63818008,127905017,2754,Mental Health and Addiction Organization,Mental Health Services,Cota Health,,,,1330 King Street West,,Practice Location,Toronto,M6K1H1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757870
-79.46845492,43.7693426,127905018,2762,Mental Health and Addiction Organization,Mental Health Services,Cota Health,,,,1000 Finch Avenue West,,Practice Location,Toronto,M3J2V5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757871
-79.21767374,43.73730901,127905019,2763,Mental Health and Addiction Organization,Mental Health Services,Cota Health,,,,3471 Kingston Road,Suite 4,Practice Location,Toronto,M1H3C3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757872
-79.37363918,43.66515699,127905020,2764,Mental Health and Addiction Organization,Mental Health Services,Cota Health,,,,425 Sherbourne Street,,Practice Location,Toronto,M4X1K5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757873
-79.44725761,43.71665689,127905021,4022,Mental Health and Addiction Organization,Mental Health Services,Cota Health,,,,700 Lawrence Avenue West,Suite 325,Practice Location,Toronto,M6A3B4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757874
-79.29721386,43.7043452,127905022,11913,Mental Health and Addiction Organization,Mental Health Services,Cota Health,,,,510 Dawes Road,,Practice Location,Toronto,M4B2G4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757875
-79.28730716,43.6911521,127905023,12612,Mental Health and Addiction Organization,Mental Health Services,Cota Health,,,,3079 Danforth Avenue,,Practice Location,Toronto,M1L1A9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757876
-79.37537388,43.65078539,127905024,16288,Mental Health and Addiction Organization,Mental Health Services,Cota Health,,,,59 Adelaide Street East,2nd Floor,Practice Location,Toronto,M5C1K6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757877
-79.4262256,43.63683098,127905025,18245,Mental Health and Addiction Organization,Mental Health Services,Cota Health,,,,219 Dufferin Street,Suite 1B,Practice Location,Toronto,M6K3J1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757878
-79.35783438,43.66310429,127905026,30201,Mental Health and Addiction Organization,Mental Health Services,Cota Health,,,,220 Oak Street,,Practice Location,Toronto,M5A2E1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757879
-79.37037598,43.65119059,127905041,2778,Mental Health and Addiction Organization,Mental Health Services,George Brown College,,,,200 King Street East,"Suite 534E, St. James Campus",Administration and Practice Location,Toronto,M5A3W8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757894
-79.45149011,43.65436848,127905334,2780,Mental Health and Addiction Organization,Mental Health Services,Habitat Services (Mental Health Program Services of Metropolitan Toronto),,,,2238 Dundas Street West,Suite 301,Administration and Practice Location,Toronto,M6R3A9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757895
-79.38637559,43.65540979,127905385,2866,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Ontario Division,,,,180 Dundas Street West,Suite 2301,Administration and Practice Location,Toronto,M5G1Z8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757946
-79.34077417,43.67955019,127905729,13464,Mental Health and Addiction Organization,Mental Health Services,WoodGreen Community Services,,,,815 Danforth Avenue,,Administration and Practice Location,Toronto,M4J1L2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757993
-79.33704827,43.66189349,127905730,13465,Mental Health and Addiction Organization,Mental Health Services,WoodGreen Community Services,,,,1070 Queen Street East,,Practice Location,Toronto,M4M3M4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757994
-79.28926507,43.80724072,127905731,2953,Mental Health and Addiction Organization,Mental Health Services,Hong Fook Mental Health Association,,,,3320 Midland Avenue,"Suite 201, 2nd Floor",Administration and Practice Location,Toronto,M1V5E6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757995
-79.37425218,43.65548099,127906041,2975,Mental Health and Addiction Organization,Mental Health Services,Homes First Society,,,,90 Shuter Street,2nd Floor,Administrative Office,Toronto,M5B2K6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758011
-79.4432342,43.65837158,127906042,2977,Mental Health and Addiction Organization,Mental Health Services,Homes First Society,,,,1322 Bloor Street West,,Practice Location,Toronto,M6H1P2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758012
-79.37468898,43.65200829,127906043,2985,Mental Health and Addiction Organization,Mental Health Services,Pilot Place Society,,,,70 Lombard Street,,Administration and Practice Location,Toronto,M5C2W2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758013
-79.32659207,43.7365621,127906044,2987,Mental Health and Addiction Organization,Mental Health Services,Toronto North Support Services,,,,132 Railside Road,Suite 2,Administration and Practice Location,Toronto,M3A1A3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758014
-79.38583459,43.66826259,127906045,30476,Mental Health and Addiction Organization,Mental Health Services,Toronto North Support Services,,,,661 Yonge Street,4th Floor,Practice Location,Toronto,M4Y1Z9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758015
-79.4215095,43.66278708,127906046,3020,Mental Health and Addiction Organization,Mental Health Services,Houselink Community Homes,,,,805 Bloor Street West,,Administration and Practice Location,Toronto,M6G1L8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758016
-79.4352253,43.66016678,127906047,3024,Mental Health and Addiction Organization,Mental Health Services,Opportunity for Advancement,,,,1011 Dufferin Street,Suite 206,Administration and Practice Location,Toronto,M6H4B5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758017
-79.40777099,43.67719699,127906053,3032,Mental Health and Addiction Organization,Mental Health Services,"Canadian Hearing Society, The",,,,271 Spadina Road,,Administration and Practice Location,Toronto,M5R2V3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758023
-79.35173477,43.66413459,127906070,3041,Mental Health and Addiction Organization,Mental Health Services,Margaret's Housing and Community Support Services,,,,301 Broadview Avenue,,Administration and Practice Location,Toronto,M4M2G8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758040
-79.35078417,43.66193019,127906071,10374,Mental Health and Addiction Organization,Mental Health Services,Margaret's Housing and Community Support Services,,,,221 Broadview Avenue,,Practice Location,Toronto,M4M2G3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758041
-79.46287361,43.69697189,127906072,3044,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Across Boundaries: An Ethnocultural Mental Health Centre,,,,51 Clarkson Avenue,,Administration and Practice Location,Toronto,M6E2T5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758042
-79.51880334,43.7589862,127906073,12412,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Across Boundaries: An Ethnocultural Mental Health Centre,,,,1 York Gate Boulevard,Black Creek Community Health Centre,Practice Location,Toronto,M3N3A1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758043
-79.38159788,43.66647049,127906080,3077,Mental Health and Addiction Organization,Mental Health Services,Progress Place,,,,576 Church Street,,Administration and Practice Location,Toronto,M4Y2E3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758050
-79.37372868,43.66805219,127906082,18562,Mental Health and Addiction Organization,Mental Health Services,Progress Place,,,,200 Wellesley Street,,Practice Location,Toronto,M4X1G3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758052
-79.51200853,43.69891939,127906083,22632,Mental Health and Addiction Organization,Mental Health Services,Progress Place,,,,1765 Weston Road,,Practice Location,Toronto,M9N3P7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758053
-79.41887669,43.64307158,127906084,3073,Mental Health and Addiction Organization,Mental Health Services,Working for Change,,,,101 Stokes Street,,Practice Location,Toronto,M6J1H4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758054
-79.4405267,43.63957428,127906085,3074,Mental Health and Addiction Organization,Mental Health Services,Working for Change,,,,1499 Queen Street West,Suite 203,Administration and Practice Location,Toronto,M6R1A3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758055
-79.4434861,43.63935908,127906086,3075,Mental Health and Addiction Organization,Mental Health Services,Working for Change,,,,1658 Queen Street West,,Practice Location,Toronto,M6J3G1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758056
-79.39896759,43.65840459,127906087,17588,Mental Health and Addiction Organization,Mental Health Services,Working for Change,,,,250 College Street,,Practice Location,Toronto,M5T1R8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758057
-79.39934259,43.65962719,127906088,17589,Mental Health and Addiction Organization,Mental Health Services,Working for Change,,,,33 Russell Street,,Practice Location,Toronto,M5S2S1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758058
-79.39508839,43.65636559,127906387,3106,Mental Health and Addiction Organization,Mental Health Services,Eden Community Homes,,,,196 Beverley Street,,Administrative Office,Toronto,M5T1Z1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758064
-79.39822359,43.65193138,127906394,3126,Mental Health and Addiction Organization,Mental Health Services,Sinai Health System,,,,260 Spadina Avenue,Suite 204,Practice Location,Toronto,M5T2E4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758071
-79.39008479,43.65754389,127906395,7750,Mental Health and Addiction Organization,Mental Health Services,Sinai Health System,,,,600 University Avenue,9th Floor,Administrative Office,Toronto,M5G1X5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758072
-79.29223867,43.81353802,127906396,8112,Mental Health and Addiction Organization,Mental Health Services,Sinai Health System,,,,3660 Midland Avenue,Suite 103,Practice Location,Toronto,M1V0B8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758073
-79.39182489,43.65781199,127906397,13317,Mental Health and Addiction Organization,Mental Health Services,Sinai Health System,,,,60 Murray Street,"Joseph and Wolf Lebovic Health Complex, L1-012",Practice Location,Toronto,M5T3L9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758074
-79.23304395,43.77733111,127906398,3130,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Toronto Branch,,,,1200 Markham Road,Suite 500,Practice Location,Toronto,M1H3C3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758075
-79.44725761,43.71665689,127906399,3132,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Toronto Branch,,,,700 Lawrence Avenue West,"Suite 480, Lawrence Square",Administration and Practice Location,Toronto,M6A3B4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758076
-79.45281331,43.70201579,127906400,3133,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Toronto Branch,,,,2700 Dufferin Street,Suite 90,Practice Location,Toronto,M6B4J3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758077
-79.47087192,43.73008169,127906401,14312,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Toronto Branch,,,,940 Wilson Avenue,,Practice Location,Toronto,M3K1E7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758078
-79.45254831,43.65596428,127906402,21779,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Toronto Branch,,,,2333 Dundas Street West,Suite 501,Practice Location,Toronto,M6R3A6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758079
-79.22710944,43.74067841,127906403,23331,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Toronto Branch,,,,140 Adanac Drive,Suite 108,Practice Location,Toronto,M1M2E8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758080
-79.45350061,43.65397148,127906404,30596,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Toronto Branch,,,,7 Radford Avenue,,Practice Location,Toronto,M6R1Z5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758081
-79.37201738,43.66229909,127906405,3140,Mental Health and Addiction Organization,Mental Health Services,Sherbourne Health Centre,,,,333 Sherbourne Street,,Administration and Practice Location,Toronto,M5A2S5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758082
-79.36571168,43.65853259,127906429,3186,Mental Health and Addiction Organization,Mental Health Services,Sound Times Support Services of Metropolitan Toronto,,,,280 Parliament Street,,Administration and Practice Location,Toronto,M5A3A4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758106
-79.33065417,43.68158009,127906433,3200,Mental Health and Addiction Organization,Mental Health Services,East York Mental Health Counselling Services Agency,,,,1245 Danforth Avenue,,Administration and Practice Location,Toronto,M4J1M8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758110
-79.37470858,43.64963918,127906434,3212,Mental Health and Addiction Organization,Mental Health Services,Schizophrenia Society of Ontario,,,,95 King Street East,Suite 300,Administration and Practice Location,Toronto,M5C1G4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758111
-79.38146988,43.65487739,127906765,3293,Mental Health and Addiction Organization,Mental Health Services,Trinity Square Cafe,,,,10 Trinity Square,,Administrative Office,Toronto,M5G1B1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758148
-79.38151818,43.65455969,127906766,3294,Mental Health and Addiction Organization,Mental Health Services,Trinity Square Cafe,,,,19 Trinity Square,,Practice Location,Toronto,M5G1B1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758149
-79.4405267,43.63957428,127906775,3341,Mental Health and Addiction Organization,Mental Health Services,"Parkdale Activity - Recreation Centre (PARC), The",,,,1499 Queen Street West,,Administration and Practice Location,Toronto,M6R1A3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758158
-79.37000738,43.65868929,127906776,3351,Mental Health and Addiction Organization,Mental Health Services,Street Health Community Nursing Foundation,,,,338 Dundas Street East,,Administration and Practice Location,Toronto,M5A2A1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758159
-79.38111448,43.67002309,127906777,3358,Mental Health and Addiction Organization,Mental Health Services,Gerstein Crisis Centre,,,,100 Charles Street East,,Administration and Practice Location,Toronto,M4Y1V3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758160
-79.36921508,43.65502749,127906778,6792,Mental Health and Addiction Organization,Mental Health Services,Gerstein Crisis Centre,,,,135 Sherbourne Street,,Practice Location,Toronto,M5A2R5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758161
-79.4318185,43.66041528,127906779,6839,Mental Health and Addiction Organization,Mental Health Services,Gerstein Crisis Centre,,,,1045 Bloor Street West,,Practice Location,Toronto,M6H1M4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758162
-79.4118788,43.78637441,127906780,13132,Mental Health and Addiction Organization,Mental Health Services,Gerstein Crisis Centre,,,,24 Silverview Drive,,Practice Location,Toronto,M2M2B3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758163
-79.413847,43.7716093,127906781,17638,Mental Health and Addiction Organization,Mental Health Services,Gerstein Crisis Centre,,,,5248 Yonge Street,,Practice Location,Toronto,M2N5P6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758164
-79.41928119,43.64462648,127906782,30198,Mental Health and Addiction Organization,Mental Health Services,Gerstein Crisis Centre,,,,16 Ossington Street,,Practice Location,Toronto,M6J2Y7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758165
-79.4288729,43.66158648,127907086,3406,Mental Health and Addiction Organization,Mental Health Services,Sistering - A Woman's Place,,,,962 Bloor Street West,,Administration and Practice Location,Toronto,M6H1L6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758177
-79.4332473,43.64076738,127907087,3407,Mental Health and Addiction Organization,Mental Health Services,Sistering - A Woman's Place,,,,220 Cowan Avenue,,Practice Location,Toronto,M6K2N6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758178
-79.38110078,43.66554889,127907091,3419,Mental Health and Addiction Organization,Mental Health Services,Central Toronto Youth Services,,,,65 Wellesley Street East,Suite 300,Administration and Practice Location,Toronto,M4Y1G7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758182
-79.40426239,43.64740628,127907103,3449,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,"St. Christopher House, The",,,,588 Queen Street West,2nd Floor,Administration and Practice Location,Toronto,M6J1E3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758194
-79.4405267,43.63957428,127907104,12641,Mental Health and Addiction Organization,Mental Health Services,"St. Christopher House, The",,,,1499 Queen Street West,,Practice Location,Toronto,M6R1A3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758195
-79.37287489,43.7228457,127907126,5217,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Sunnybrook Health Sciences Centre,,,,2075 Bayview Avenue,,Administration and Practice Location,Toronto,M4N3M5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758217
-79.37937698,43.65653569,127907134,5311,Mental Health and Addiction Organization,Addiction Services,City of Toronto,,,,277 Victoria Street,Main Floor,Administration and Practice Location,Toronto,M5B1W2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758225
-79.38637559,43.65540979,127907446,6394,Mental Health and Addiction Organization,Addiction Services,Pine River Institute,,,,180 Dundas Street West,Suite 1410,Administrative Office,Toronto,M5G1Z8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758247
-79.38763639,43.66162049,127907456,10393,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Women's College Hospital,,,,76 Grenville Street,,Administration and Practice Location,Toronto,M5S1B2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758257
-79.37627568,43.65177819,127907811,14057,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Fred Victor Centre,,,,36 Lombard Street,Suite 300,Administrative Office,Toronto,M5C2X3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758318
-79.38553518,43.65058758,127907812,14059,Mental Health and Addiction Organization,Mental Health Services,Fred Victor Centre,,,,145 Queen Street East,,Practice Location,Toronto,M5A1S1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758319
-79.38747049,43.65521749,127907813,17850,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Fred Victor Centre,,,,210 Dundas Street West,4th Floor,Practice Location,Toronto,M5G2E8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758320
-79.38355388,43.66070089,127907814,17851,Mental Health and Addiction Organization,Mental Health Services,Fred Victor Centre,,,,444 Yonge Street,College Park,Practice Location,Toronto,M5B2H4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758321
-79.38201628,43.65248259,127907815,17852,Mental Health and Addiction Organization,Mental Health Services,Fred Victor Centre,,,,60 Queen Street West,Old City Hall,Practice Location,Toronto,M5H2M4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758322
-79.25057255,43.73719031,127907816,17853,Mental Health and Addiction Organization,Mental Health Services,Fred Victor Centre,,,,2660 Eglinton Avenue East,,Practice Location,Toronto,M1K2S3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,758323
